Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,51,Armenia,ARM,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,1309,,,,1309,,6627,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,76,Brazil,BRA,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,19077,,,,19077,,55039,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,1309704,,,,1309704,,1058418,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,970,,,,970,,10133,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,170,Colombia,COL,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,32,,,,32,,160,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,268,Georgia,GEO,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,183447,,,,183447,,253576,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,6322,,,,6322,,47675,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,392,Japan,JPN,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,18,,,,18,,662,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,7458,,,,7458,,152,,,6
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,604,Peru,PER,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,1873,,,,1873,,5671,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,1453,,,,1453,,5422,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,757,Switzerland,CHE,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,66,,,,66,,697,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,247,,,,247,,494,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,2737262,,,,2737262,,6261341,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,080420,"Fruit, edible; figs, fresh or dried",8,Weight in kilograms,9130,,,,9130,,9617,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,45883975,,,,45883975,,49819717,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,76,Brazil,BRA,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,11951,,,,11951,,14460,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,17920,,,,17920,,3107,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,120,Cameroon,CMR,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,48498,,,,48498,,150961,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,144,Sri Lanka,LKA,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,1731,,,,1731,,8079,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,3518039,,,,3518039,,3998069,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,170,Colombia,COL,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,646599,,,,646599,,747528,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,188,Costa Rica,CRI,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,40100980,,,,40100980,,43070109,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,192,Cuba,CUB,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,1665,,,,1665,,2014,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,204,Benin,BEN,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,1282,,,,1282,,3112,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,214,Dominican Rep.,DOM,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,12108,,,,12108,,15215,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,218,Ecuador,ECU,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,1022396,,,,1022396,,1021774,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,288,Ghana,GHA,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,53765,,,,53765,,63088,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,19425,,,,19425,,5846,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,404,Kenya,KEN,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,384,,,,384,,464,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,480,Mauritius,MUS,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,83451,,,,83451,,102828,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,484,Mexico,MEX,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,600,,,,600,,2970,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,591,Panama,PAN,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,7804,,,,7804,,10114,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,604,Peru,PER,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,25,,,,25,,452,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,608,Philippines,PHL,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,266530,,,,266530,,306634,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,704,Viet Nam,VNM,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,6749,,,,6749,,22141,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,1440,,,,1440,,5166,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,764,Thailand,THA,,,,,,,,080430,"Fruit, edible; pineapples, fresh or dried",8,Weight in kilograms,60630,,,,60630,,265576,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,19121195,,,,19121195,,36292078,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,76,Brazil,BRA,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,25256,,,,25256,,39905,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,104,Myanmar,MMR,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,545,,,,545,,2663,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,213028,,,,213028,,58978,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,144,Sri Lanka,LKA,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,410,,,,410,,1599,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,152,Chile,CHL,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,252188,,,,252188,,444919,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,59,,,,59,,88,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,170,Colombia,COL,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,43868,,,,43868,,69296,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,214,Dominican Rep.,DOM,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,123762,,,,123762,,311774,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,320,Guatemala,GTM,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,8328,,,,8328,,13160,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,10925512,,,,10925512,,22039224,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,404,Kenya,KEN,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,4259981,,,,4259981,,7301398,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,422,Lebanon,LBN,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,17118,,,,17118,,54435,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,484,Mexico,MEX,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,119999,,,,119999,,196734,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,504,Morocco,MAR,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,21672,,,,21672,,58239,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,604,Peru,PER,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,2099942,,,,2099942,,3659041,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,608,Philippines,PHL,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,2640,,,,2640,,3976,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,704,Viet Nam,VNM,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,712,,,,712,,2759,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,957432,,,,957432,,1949413,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,716,Zimbabwe,ZWE,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,26884,,,,26884,,42476,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,764,Thailand,THA,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,3039,,,,3039,,12264,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,834,United Rep. of Tanzania,TZA,,,,,,,,080440,"Fruit, edible; avocados, fresh or dried",8,Weight in kilograms,18816,,,,18816,,29729,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,11910595,,,,11910595,,24215073,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,76,Brazil,BRA,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,6165439,,,,6165439,,11582911,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,104,Myanmar,MMR,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,12577,,,,12577,,76735,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,89622,,,,89622,,24203,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,116,Cambodia,KHM,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,730,,,,730,,3742,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,120,Cameroon,CMR,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,1,,,,1,,17,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,144,Sri Lanka,LKA,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,12652,,,,12652,,66383,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,152,Chile,CHL,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,3900,,,,3900,,5085,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,1105647,,,,1105647,,1714412,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,170,Colombia,COL,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,3170,,,,3170,,6539,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,214,Dominican Rep.,DOM,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,66561,,,,66561,,158132,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,82,,,,82,,7663,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,288,Ghana,GHA,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,8096,,,,8096,,134168,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,320,Guatemala,GTM,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,128184,,,,128184,,289650,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,360,Indonesia,IDN,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,2362,,,,2362,,8461,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,763578,,,,763578,,1419171,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,384,Côte d'Ivoire,CIV,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,34477,,,,34477,,63823,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,12574,,,,12574,,3703,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,404,Kenya,KEN,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,23175,,,,23175,,34688,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,466,Mali,MLI,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,4414,,,,4414,,9712,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,484,Mexico,MEX,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,37129,,,,37129,,121119,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,490,"Other Asia, nes",,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,960,,,,960,,4320,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,504,Morocco,MAR,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,160,,,,160,,241,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,586,Pakistan,PAK,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,52557,,,,52557,,229435,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,604,Peru,PER,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,1436803,,,,1436803,,2554134,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,686,Senegal,SEN,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,14976,,,,14976,,33989,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,699,India,IND,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,19506,,,,19506,,93225,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,704,Viet Nam,VNM,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,59206,,,,59206,,299300,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,87270,,,,87270,,149858,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,729,Sudan,SDN,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,378,,,,378,,946,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,764,Thailand,THA,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,812301,,,,812301,,3645270,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,818,Egypt,EGY,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,938423,,,,938423,,1443509,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,13104,,,,13104,,29614,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,862,Venezuela,VEN,,,,,,,,080450,"Fruit, edible; guavas, mangoes and mangosteens, fresh or dried",8,Weight in kilograms,572,,,,572,,903,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,080510,"Fruit, edible; oranges, fresh or dried",8,Weight in kilograms,428876784,,,,428876784,,268149929,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,080510,"Fruit, edible; oranges, fresh or dried",8,Weight in kilograms,3184689,,,,3184689,,3003275,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,080510,"Fruit, edible; oranges, fresh or dried",8,Weight in kilograms,4810212,,,,4810212,,605464,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,080510,"Fruit, edible; oranges, fresh or dried",8,Weight in kilograms,2980939,,,,2980939,,2397965,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,364,Iran,IRN,,,,,,,,080510,"Fruit, edible; oranges, fresh or dried",8,Weight in kilograms,76649,,,,76649,,66750,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,080510,"Fruit, edible; oranges, fresh or dried",8,Weight in kilograms,63699,,,,63699,,59217,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,410,Rep. of Korea,KOR,,,,,,,,080510,"Fruit, edible; oranges, fresh or dried",8,Weight in kilograms,4320,,,,4320,,23760,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,080510,"Fruit, edible; oranges, fresh or dried",8,Weight in kilograms,20,,,,20,,521,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,504,Morocco,MAR,,,,,,,,080510,"Fruit, edible; oranges, fresh or dried",8,Weight in kilograms,10563575,,,,10563575,,9841350,,,0
